Número,Mov,Facção,Transporte,Unitário,Desc Período OP,Ficha,Produto Custo,Observação,Descrição2,Peso Talhado,Índice,Grupo Prod,Desc Grupo Prod,Comp1,Comp2,Preço Produto,Entrega,Qtde Estampa,Preço Inv,Cidade,Endereço,Número End,Bairro,Fantasia,Dias,Dt Inicio,Dt Final,Tab Observação,Posse,Setor Reprocesso,Desc Reprocesso,Prog Setor,Dias Semana,Codigo2,Preço OP,Cliente Cnpj,Local,Nome Transp,Ord Setor,Local Produto,Tipo OP,Desc Tipo OP,Fac Operadores,Família,Desc Família,Grupo Família,Desc Grupo Família,Grupo Fac,Desc Grupo Fac,Grupo Setor,Desc Grupo Setor,Pedidos Prog,Nota Remessa,Descrição do Local,Retorno das Peças,Dt Limite,Dt Entrega,Marca,Desc Marca,Descrição Facção,Código,Produto Descrição,Parte,Desc Parte,Estoque,Etiqueta,Desc Etiqueta,Cor,Desc Cor,Tamanho,Ord Tam,Qtde Original,Qtde,Qtde Segunda,Qtde Incompleta,Qtde Faltante,Data Saída,Data Retorno,Fluxo,Desc Fluxo,Setor,Obs,Desc Setor,Tabela Preço,UN,Produto Status,Cliente Ped,Ped Cliente,RIS,Pedido,Pedido Codcli,Dt Fatura Ped,Ped Período,Ped Desc Período,Cliente Telefone,Cliente Consumos,Observação OF2,Dt Prevista,Grupo Cli,Desc Grupo Cli,Dt Prev Mov,Dias Fatura,Dias Retorno,Dias Parado,Qtde Pend,Preço Custo,Preço,Tempo,Tempo Total,Perc,Tab Cli Preço,Preço Padrão,Período OP,Coleção,Desc Coleção,Linha,Desc Linha,Soma Peças,Reprocesso,Opções
078051,1,834,,0,12 - SEM 49 - 2026,30/04,"7,8069",,B18,0,0,T00,TOP CURTO (TOP),PPSAMPLE ENVIADA 04/05,,"15,5",06/12/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,28/08/2026,22/11/2026,,1,,,2642,0,,0,00.577.158/0001-29,,,6,9 lcc,0,OP PRODUÇÃO,0,T001,TOP MC BASICO,A,7 SEMANAS LEAD TIME DE PRODUÇÃO,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,14/03/2027,00/01/1900,086,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3223,TOP CURTO / 2026-2-3552,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,1457,AZUL MEDIO,2,11,1130,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98995,98995,61628,5461,06/12/2026,2649,12 - SEM 49 - 2026,(47) 3332-5004,0,,,30,C&A MODAS,14/10/2026,74,1,0,1130,,,0,0,100,0,0,2649,003,T52A - BBO,30,SORTER,N,N,SSNN
078051,1,834,,0,12 - SEM 49 - 2026,30/04,"7,8069",,B18,0,0,T00,TOP CURTO (TOP),PPSAMPLE ENVIADA 04/05,,"15,5",06/12/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,28/08/2026,22/11/2026,,1,,,2642,0,,0,00.577.158/0001-29,,,6,9 lcc,0,OP PRODUÇÃO,0,T001,TOP MC BASICO,A,7 SEMANAS LEAD TIME DE PRODUÇÃO,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,14/03/2027,00/01/1900,086,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3223,TOP CURTO / 2026-2-3552,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,1457,AZUL MEDIO,3,12,1159,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98995,98995,61628,5461,06/12/2026,2649,12 - SEM 49 - 2026,(47) 3332-5004,0,,,30,C&A MODAS,14/10/2026,74,1,0,1159,,,0,0,100,0,0,2649,003,T52A - BBO,30,SORTER,N,N,SSNN
078051,1,834,,0,12 - SEM 49 - 2026,30/04,"7,8069",,B18,0,0,T00,TOP CURTO (TOP),PPSAMPLE ENVIADA 04/05,,"15,5",06/12/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,28/08/2026,22/11/2026,,1,,,2642,0,,0,00.577.158/0001-29,,,6,9 lcc,0,OP PRODUÇÃO,0,T001,TOP MC BASICO,A,7 SEMANAS LEAD TIME DE PRODUÇÃO,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,14/03/2027,00/01/1900,086,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3223,TOP CURTO / 2026-2-3552,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,1457,AZUL MEDIO,4,13,946,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98995,98995,61628,5461,06/12/2026,2649,12 - SEM 49 - 2026,(47) 3332-5004,0,,,30,C&A MODAS,14/10/2026,74,1,0,946,,,0,0,100,0,0,2649,003,T52A - BBO,30,SORTER,N,N,SSNN
078051,1,834,,0,12 - SEM 49 - 2026,30/04,"7,8069",,B18,0,0,T00,TOP CURTO (TOP),PPSAMPLE ENVIADA 04/05,,"15,5",06/12/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,28/08/2026,22/11/2026,,1,,,2642,0,,0,00.577.158/0001-29,,,6,9 lcc,0,OP PRODUÇÃO,0,T001,TOP MC BASICO,A,7 SEMANAS LEAD TIME DE PRODUÇÃO,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,14/03/2027,00/01/1900,086,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3223,TOP CURTO / 2026-2-3552,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,1457,AZUL MEDIO,5,58,520,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98995,98995,61628,5461,06/12/2026,2649,12 - SEM 49 - 2026,(47) 3332-5004,0,,,30,C&A MODAS,14/10/2026,74,1,0,520,,,0,0,100,0,0,2649,003,T52A - BBO,30,SORTER,N,N,SSNN
077886,1,834,,0,01 - SEM 02 - 2027,15/07,0,,B24,0,0,T06,TOP REGATA (TOP),,,21,10/01/2027,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,13/08/2026,22/11/2026,,1,,,2641,0,,0,00.577.158/0001-29,,,8,9 lcc,0,OP PRODUÇÃO,0,T180,REGATA BASICA,A,7 SEMANAS LEAD TIME DE PRODUÇÃO,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Lib corte,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7833,TOP REGATA / 2026-2-8101,01,S-BLUSA / TOP,S,CEIN,CEIN - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO NEGOCIADO,50,A DEFINIR,10,16,286,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,SII26,,61703,5461,10/01/2027,2702,01 - SEM 02 - 2027,(47) 3332-5004,0,,,30,C&A MODAS,15/10/2026,109,1,0,286,,,0,0,0,0,0,2702,013,T59A - FIFTEEN MP,11,MASCULINO,N,N,SSNN
077886,1,834,,0,01 - SEM 02 - 2027,15/07,0,,B24,0,0,T06,TOP REGATA (TOP),,,21,10/01/2027,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,13/08/2026,22/11/2026,,1,,,2641,0,,0,00.577.158/0001-29,,,8,9 lcc,0,OP PRODUÇÃO,0,T180,REGATA BASICA,A,7 SEMANAS LEAD TIME DE PRODUÇÃO,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Lib corte,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7833,TOP REGATA / 2026-2-8101,01,S-BLUSA / TOP,S,CEIN,CEIN - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO NEGOCIADO,50,A DEFINIR,12,17,859,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,SII26,,61703,5461,10/01/2027,2702,01 - SEM 02 - 2027,(47) 3332-5004,0,,,30,C&A MODAS,15/10/2026,109,1,0,859,,,0,0,0,0,0,2702,013,T59A - FIFTEEN MP,11,MASCULINO,N,N,SSNN
077886,1,834,,0,01 - SEM 02 - 2027,15/07,0,,B24,0,0,T06,TOP REGATA (TOP),,,21,10/01/2027,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,13/08/2026,22/11/2026,,1,,,2641,0,,0,00.577.158/0001-29,,,8,9 lcc,0,OP PRODUÇÃO,0,T180,REGATA BASICA,A,7 SEMANAS LEAD TIME DE PRODUÇÃO,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Lib corte,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7833,TOP REGATA / 2026-2-8101,01,S-BLUSA / TOP,S,CEIN,CEIN - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO NEGOCIADO,50,A DEFINIR,14,18,859,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,SII26,,61703,5461,10/01/2027,2702,01 - SEM 02 - 2027,(47) 3332-5004,0,,,30,C&A MODAS,15/10/2026,109,1,0,859,,,0,0,0,0,0,2702,013,T59A - FIFTEEN MP,11,MASCULINO,N,N,SSNN
077886,1,834,,0,01 - SEM 02 - 2027,15/07,0,,B24,0,0,T06,TOP REGATA (TOP),,,21,10/01/2027,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,13/08/2026,22/11/2026,,1,,,2641,0,,0,00.577.158/0001-29,,,8,9 lcc,0,OP PRODUÇÃO,0,T180,REGATA BASICA,A,7 SEMANAS LEAD TIME DE PRODUÇÃO,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Lib corte,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7833,TOP REGATA / 2026-2-8101,01,S-BLUSA / TOP,S,CEIN,CEIN - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO NEGOCIADO,50,A DEFINIR,16,19,573,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,SII26,,61703,5461,10/01/2027,2702,01 - SEM 02 - 2027,(47) 3332-5004,0,,,30,C&A MODAS,15/10/2026,109,1,0,573,,,0,0,0,0,0,2702,013,T59A - FIFTEEN MP,11,MASCULINO,N,N,SSNN
077887,1,834,,0,01 - SEM 02 - 2027,07/08,0,,B32,0,0,T06,TOP REGATA (TOP),,EST. FRENTE E COSTAS - 1 COR CADA,21,10/01/2027,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,13/08/2026,22/11/2026,,1,,,2641,0,,0,00.577.158/0001-29,,,8,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Lib corte,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7833A,TOP REGATA / 2026-2-8101,01,S-BLUSA / TOP,S,CEYN,CEYN - FEIRA SUMMER II 2026 (PROD CS) INCLUSÃO NEGOCIADO,50,A DEFINIR,10,16,149,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,SII26,,61704,5461,10/01/2027,2702,01 - SEM 02 - 2027,(47) 3332-5004,0,,,30,C&A MODAS,15/10/2026,109,1,0,149,,,0,0,0,0,0,2702,013,T59A - FIFTEEN MP,11,MASCULINO,N,N,SSNN
077887,1,834,,0,01 - SEM 02 - 2027,07/08,0,,B32,0,0,T06,TOP REGATA (TOP),,EST. FRENTE E COSTAS - 1 COR CADA,21,10/01/2027,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,13/08/2026,22/11/2026,,1,,,2641,0,,0,00.577.158/0001-29,,,8,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Lib corte,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7833A,TOP REGATA / 2026-2-8101,01,S-BLUSA / TOP,S,CEYN,CEYN - FEIRA SUMMER II 2026 (PROD CS) INCLUSÃO NEGOCIADO,50,A DEFINIR,12,17,448,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,SII26,,61704,5461,10/01/2027,2702,01 - SEM 02 - 2027,(47) 3332-5004,0,,,30,C&A MODAS,15/10/2026,109,1,0,448,,,0,0,0,0,0,2702,013,T59A - FIFTEEN MP,11,MASCULINO,N,N,SSNN
077887,1,834,,0,01 - SEM 02 - 2027,07/08,0,,B32,0,0,T06,TOP REGATA (TOP),,EST. FRENTE E COSTAS - 1 COR CADA,21,10/01/2027,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,13/08/2026,22/11/2026,,1,,,2641,0,,0,00.577.158/0001-29,,,8,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Lib corte,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7833A,TOP REGATA / 2026-2-8101,01,S-BLUSA / TOP,S,CEYN,CEYN - FEIRA SUMMER II 2026 (PROD CS) INCLUSÃO NEGOCIADO,50,A DEFINIR,14,18,448,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,SII26,,61704,5461,10/01/2027,2702,01 - SEM 02 - 2027,(47) 3332-5004,0,,,30,C&A MODAS,15/10/2026,109,1,0,448,,,0,0,0,0,0,2702,013,T59A - FIFTEEN MP,11,MASCULINO,N,N,SSNN
077887,1,834,,0,01 - SEM 02 - 2027,07/08,0,,B32,0,0,T06,TOP REGATA (TOP),,EST. FRENTE E COSTAS - 1 COR CADA,21,10/01/2027,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,13/08/2026,22/11/2026,,1,,,2641,0,,0,00.577.158/0001-29,,,8,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Lib corte,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7833A,TOP REGATA / 2026-2-8101,01,S-BLUSA / TOP,S,CEYN,CEYN - FEIRA SUMMER II 2026 (PROD CS) INCLUSÃO NEGOCIADO,50,A DEFINIR,16,19,299,0,0,0,0,23/09/2026,24/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,SII26,,61704,5461,10/01/2027,2702,01 - SEM 02 - 2027,(47) 3332-5004,0,,,30,C&A MODAS,15/10/2026,109,1,0,299,,,0,0,0,0,0,2702,013,T59A - FIFTEEN MP,11,MASCULINO,N,N,SSNN
078141,1,834,,0,10 - SEM 43 - 2026,15/09,0,utilizar rib do estoque,B38,0,0,T00,TOP CURTO (TOP),,Frente: 1 cor / Costas: 1 cor,"19,95",08/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,11/09/2026,25/10/2026,,1,,,2643,0,,0,00.577.158/0001-29,,,8,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Agu retor Feira / pos fei,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7930,TOP CURTO / 2026-2-12564,01,S-BLUSA / TOP,S,CEY,CEY - FEIRA SUMMER II 2026 (PROD CS) INCLUSÃO,000521,OFF WHITE,4,13,195,0,0,0,0,11/09/2026,14/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,115666,115666,62060,5461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,30,C&A MODAS,17/9/2026,46,-9,12,195,,,0,0,0,0,0,2643,84,T54C - KIDS O,19,CABIDE-DORSAL,N,N,SSNN
078141,1,834,,0,10 - SEM 43 - 2026,15/09,0,utilizar rib do estoque,B38,0,0,T00,TOP CURTO (TOP),,Frente: 1 cor / Costas: 1 cor,"19,95",08/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,11/09/2026,25/10/2026,,1,,,2643,0,,0,00.577.158/0001-29,,,8,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Agu retor Feira / pos fei,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7930,TOP CURTO / 2026-2-12564,01,S-BLUSA / TOP,S,CEY,CEY - FEIRA SUMMER II 2026 (PROD CS) INCLUSÃO,000521,OFF WHITE,6,14,389,0,0,0,0,11/09/2026,14/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,115666,115666,62060,5461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,30,C&A MODAS,17/9/2026,46,-9,12,389,,,0,0,0,0,0,2643,84,T54C - KIDS O,19,CABIDE-DORSAL,N,N,SSNN
078141,1,834,,0,10 - SEM 43 - 2026,15/09,0,utilizar rib do estoque,B38,0,0,T00,TOP CURTO (TOP),,Frente: 1 cor / Costas: 1 cor,"19,95",08/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,11/09/2026,25/10/2026,,1,,,2643,0,,0,00.577.158/0001-29,,,8,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Agu retor Feira / pos fei,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7930,TOP CURTO / 2026-2-12564,01,S-BLUSA / TOP,S,CEY,CEY - FEIRA SUMMER II 2026 (PROD CS) INCLUSÃO,000521,OFF WHITE,8,15,389,0,0,0,0,11/09/2026,14/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,115666,115666,62060,5461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,30,C&A MODAS,17/9/2026,46,-9,12,389,,,0,0,0,0,0,2643,84,T54C - KIDS O,19,CABIDE-DORSAL,N,N,SSNN
078141,1,834,,0,10 - SEM 43 - 2026,15/09,0,utilizar rib do estoque,B38,0,0,T00,TOP CURTO (TOP),,Frente: 1 cor / Costas: 1 cor,"19,95",08/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,11/09/2026,25/10/2026,,1,,,2643,0,,0,00.577.158/0001-29,,,8,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Agu retor Feira / pos fei,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7930,TOP CURTO / 2026-2-12564,01,S-BLUSA / TOP,S,CEY,CEY - FEIRA SUMMER II 2026 (PROD CS) INCLUSÃO,000521,OFF WHITE,10,16,389,0,0,0,0,11/09/2026,14/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,115666,115666,62060,5461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,30,C&A MODAS,17/9/2026,46,-9,12,389,,,0,0,0,0,0,2643,84,T54C - KIDS O,19,CABIDE-DORSAL,N,N,SSNN
078141,1,834,,0,10 - SEM 43 - 2026,15/09,0,utilizar rib do estoque,B38,0,0,T00,TOP CURTO (TOP),,Frente: 1 cor / Costas: 1 cor,"19,95",08/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,11/09/2026,25/10/2026,,1,,,2643,0,,0,00.577.158/0001-29,,,8,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Agu retor Feira / pos fei,,00/01/1900,00/01/1900,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7930,TOP CURTO / 2026-2-12564,01,S-BLUSA / TOP,S,CEY,CEY - FEIRA SUMMER II 2026 (PROD CS) INCLUSÃO,000521,OFF WHITE,12,17,389,0,0,0,0,11/09/2026,14/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,,VALIDACAO MODELAGEM PARA CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,115666,115666,62060,5461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,30,C&A MODAS,17/9/2026,46,-9,12,389,,,0,0,0,0,0,2643,84,T54C - KIDS O,19,CABIDE-DORSAL,N,N,SSNN
078242,1,834,,0,10 - SEM 42 - 2026,,0,,,0,0,T26,BLAZER FEMININO (TOP),,,37,18/10/2026,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,22/09/2026,18/10/2026,,1,,,2642,0,,0,00.577.158/0001-29,,,8,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Agu retor Feira / pos fei,,00/01/1900,00/01/1900,207,SANTA MARCA,CONFECCOES ONEDA LTDA,21.19.00.0001,BLAZER FEMININO,01,S-BLUSA / TOP,S,SM1,SANTA MARCA - VERÃO 1 CRIATIFF,000238,DOURADO,P,21,128,0,0,0,0,22/09/2026,23/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,P-G-- 1X-1X = 125 PÇS-125 PÇS / M-GG -- 1X-1X 63PÇS-63PÇS / M - 2X 125PÇS,VALIDACAO MODELAGEM PARA CORTE,0,PC,PENDENTE DESENVOLVIMENTO,C-MAX CLOTHES AND HAPPINESS CONFECCOES LTDA.,,,61919,7504,18/10/2026,2642,10 - SEM 42 - 2026,(47) 3332-5004,0,,,109,SANTAMARCA,10/9/2026,25,0,1,128,,,0,0,0,0,0,2642,62,ADULTO,12,FEMININO,N,N,SSNN
078242,1,834,,0,10 - SEM 42 - 2026,,0,,,0,0,T26,BLAZER FEMININO (TOP),,,37,18/10/2026,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,22/09/2026,18/10/2026,,1,,,2642,0,,0,00.577.158/0001-29,,,8,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,MOD,MODELAGEM / ENGENHARIA,,,Agu retor Feira / pos fei,,00/01/1900,00/01/1900,207,SANTA MARCA,CONFECCOES ONEDA LTDA,21.19.00.0001,BLAZER FEMININO,01,S-BLUSA / TOP,S,SM1,SANTA MARCA - VERÃO 1 CRIATIFF,000238,DOURADO,M,22,194,0,0,0,0,22/09/2026,23/09/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,13,P-G-- 1X-1X = 125 PÇS-125 PÇS / M-GG -- 1X-1X 63PÇS-63PÇS / M - 2X 125PÇS,VALIDACAO MODELAGEM PARA CORTE,0,PC,PENDENTE DESENVOLVIMENTO,C-MAX CLOTHES AND HAPPINESS CONFECCOES LTDA.,,,61919,7504,18/10/2026,2642,10 - SEM 42 - 2026,(47) 3332-5004,0,,,109,SANTAMARCA,10/9/2026,25,0,1,194,,,0,0,0,0,0,2642,62,ADULTO,12,FEMININO,N,N,SSNN
